node_index,node_id,node_name
20123,DB04485,Thymidine
20124,DB06775,Carglumic acid
20125,DB06689,Ethanolamine oleate
20126,DB08908,Dimethyl fumarate
20127,DB05121,1D09C3
20128,DB00189,Ethchlorvynol
20129,DB00475,Chlordiazepoxide
20130,DB00801,Halazepam
20131,DB01489,Camazepam
20132,DB01511,Delorazepam
20133,DB01545,Ethyl loflazepate
20134,DB01553,Cloxazolam
20135,DB01594,Cinolazepam
20136,DB13335,Pinazepam
20137,DB13437,Medazepam
20138,DB13643,Loprazolam
20139,DB13837,Doxefazepam
20140,DB13872,Lormetazepam
20141,DB14028,Nordazepam
20142,DB14672,Oxazepam acetate
20143,DB14715,Cinazepam
20144,DB14719,Bentazepam
20145,DB09409,Magnesium acetate tetrahydrate
20146,DB09481,Magnesium carbonate
20147,DB09304,Setiptiline
20148,DB09203,Synephrine
20149,DB06707,Levonordefrin
20150,DB11477,Xylazine
20151,DB01365,Mephentermine
20152,DB11584,Pipradrol
20153,DB00340,Metixene
20154,DB13269,Dichlorobenzyl alcohol
20155,DB05559,NF-kappaB Decoy
20156,DB00970,Dactinomycin
20157,DB00874,Guaifenesin
20158,DB09331,Daratumumab
20159,DB14811,Isatuximab
20160,DB09029,Secukinumab
20161,DB11569,Ixekizumab
20162,DB09302,Alirocumab
20163,DB14901,Inclisiran
20164,DB09105,Asfotase alfa
20165,DB09421,Protirelin
20166,DB14762,Risankizumab
20167,DB06579,Adipiplon
20168,DB13983,"5,7,2′-trihydroxy-6,8-dimethoxyflavone"
20169,DB00653,Magnesium sulfate
20170,DB15067,Volanesorsen
20171,DB09536,Titanium dioxide
20172,DB11132,Silicon dioxide
20173,DB15495,Rocaglamide
20174,DB15496,Didesmethylrocaglamide
20175,DB04869,Olcegepant
20176,DB14039,Erenumab
20177,DB15688,Vazegepant
20178,DB09310,Catridecacog
20179,DB13932,Voretigene neparvovec
20180,DB11639,Dibotermin alfa
20181,DB09266,Technetium Tc-99m tilmanocept
20182,DB14013,SR-9009
20183,DB14014,SR-9011
20184,DB14017,H3B-8800
20185,DB11275,Epicriptine
20186,DB14059,SC-236
20187,DB14581,CPI-1205
20188,DB11365,Sennosides
20189,DB11866,Romosozumab
20190,DB15463,PT2977
20191,DB11700,Setmelanotide
20192,DB09088,Amylocaine
20193,DB09345,Pramocaine
20194,DB12498,Mogamulizumab
20195,DB15570,FLX475
20196,DB15593,Golodirsen
20197,DB15624,Halicin
20198,DB12764,ABC-294640
20199,DB08834,Tauroursodeoxycholic acid
20200,DB06215,Ferumoxytol
20201,DB06784,Gallium citrate Ga-67
20202,DB00345,Aminohippuric acid
20203,DB00438,Ceftazidime
20204,DB00671,Cefixime
20205,DB00689,Cephaloglycin
20206,DB01000,Cyclacillin
20207,DB01140,Cefadroxil
20208,DB01413,Cefepime
20209,DB04133,Degraded Cephaloridine
20210,DB08795,Azidocillin
20211,DB08842,Acetylcarnitine
20212,DB01042,Melphalan
20213,DB01746,D-Leucine
20214,DB11098,Potassium bicarbonate
20215,DB01610,Valganciclovir
20216,DB03066,D-Lactic acid
20217,DB04398,Lactic acid
20218,DB09154,Sodium citrate
20219,DB04343,Glyoxylic acid
20220,DB06704,Iobenguane
20221,DB09546,Iobenguane sulfate I-123
20222,DB02853,D-Proline
20223,DB06554,Gaboxadol
20224,DB08847,Hydroxyproline
20225,DB08849,Nipecotic acid
20226,DB08824,Ioflupane I-123
20227,DB00529,Foscarnet
20228,DB03166,Acetic acid
20229,DB02123,Glycochenodeoxycholic Acid
20230,DB12712,Pilsicainide
20231,DB14057,Valinomycin
20232,DB03825,Rhodamine 6G
20233,DB09161,Technetium Tc-99m sestamibi
20234,DB01051,Novobiocin
20235,DB01326,Cefamandole
20236,DB03553,Glutaric Acid
20237,DB12377,Relebactam
20238,DB00646,Nystatin
20239,DB00859,Penicillamine
20240,DB06721,Gimatecan
20241,DB08856,DADLE
20242,DB08857,Bamet-UD2
20243,DB08858,cis-Diamminechlorocholylglycinateplatinum(II)
20244,DB08884,Gadoxetic acid
20245,DB09137,Technetium Tc-99m mebrofenin
20246,DB11869,Valspodar
20247,DB13153,Levomenol
20248,DB00447,Loracarbef
20249,DB01112,Cefuroxime
20250,DB01332,Ceftizoxime
20251,DB01415,Ceftibuten
20252,DB00027,Gramicidin D
20253,DB09027,Ledipasvir
20254,DB09287,Polyethylene glycol
20255,DB11430,Monensin
20256,DB11544,Salinomycin
20257,DB12035,Sarecycline
20258,DB12799,Laniquidar
20259,DB08830,Dehydroascorbic acid
20260,DB08831,2-deoxyglucose
20261,DB00229,Cefotiam
20262,DB00319,Piperacillin
20263,DB01004,Ganciclovir
20264,DB01414,Cefacetrile
20265,DB01606,Tazobactam
20266,DB08843,GS 0573
20267,DB08844,Uric acid
20268,DB09008,Cefaloridine
20269,DB11751,Cabotegravir
20270,DB12243,Edaravone
20271,DB04100,"(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)"
20272,DB09060,Avibactam
20273,DB00781,Polymyxin B
20274,DB00650,Leucovorin
20275,DB01650,trans-2-hydroxycinnamic acid
20276,DB12866,Pradigastat
20277,DB00406,Gentian violet cation
20278,DB04830,Buformin
20279,DB08841,Tyramine
20280,DB01786,D-Alanine
20281,DB03107,beta-Alanine
20282,DB03839,D-Tyrosine
20283,DB02263,Glyceraldehyde-3-Phosphate
20284,DB12615,Plazomicin
20285,DB08861,DPDPE
20286,DB09142,Sincalide
20287,DB00103,Agalsidase beta
20288,DB01390,Sodium bicarbonate
20289,DB00766,Clavulanic acid
20290,DB09449,"Sodium phosphate, monobasic"
20291,DB14502,"Sodium phosphate, dibasic"
20292,DB14503,"Sodium phosphate, monobasic, unspecified form"
20293,DB13178,Inositol
20294,DB11160,Phenyltoloxamine
20295,DB04819,Methapyrilene
20296,DB11060,Polyvinyl alcohol
20297,DB11783,Imidapril
20298,DB09125,Potassium citrate
20299,DB11428,Medetomidine
20300,DB12710,Perazine
20301,DB13312,Delapril
20302,DB06715,Potassium Iodide
20303,DB13719,Trolnitrate
20304,DB08797,Salicylamide
20305,DB01556,Chlorphentermine
20306,DB11248,Zinc gluconate
20307,DB13435,Endralazine
20308,DB06402,Telavancin
20309,DB08987,Etidocaine
20310,DB09206,Trimazosin
20311,DB11126,Calcium gluconate
20312,DB01501,Difenoxin
20313,DB11161,Polyethylene glycol 300
20314,DB11236,Polyethylene glycol 3500
20315,DB09009,Articaine
20316,DB13989,Epitizide
20317,DB11502,Butacaine
20318,DB00634,Sulfacetamide
20319,DB13803,Xipamide
20320,DB14098,Cobalamin
20321,DB11315,Methscopolamine
20322,DB09321,Zinc oxide
20323,DB06767,Ammonium chloride
20324,DB06824,Triethylenetetramine
20325,DB13284,Meticrane
20326,DB13064,Tramazoline
20327,DB09352,Hydroxyamphetamine
20328,DB06799,Methenamine
20329,DB09004,Clobutinol
20330,DB11396,Dichlorophen
20331,DB08946,Iopanoic acid
20332,DB06005,Adomiparin
20333,DB09260,Parnaparin
20334,DB15404,"Heparin, bovine"
20335,DB14123,Racementhol
20336,DB00853,Temozolomide
20337,DB09413,Monopotassium phosphate
20338,DB14156,Synthetic camphor
20339,DB00742,Mannitol
20340,DB00609,Ethionamide
20341,DB13799,Ethadione
20342,DB08948,Iodamide
20343,DB01563,Chloral hydrate
20344,DB00560,Tigecycline
20345,DB00660,Metaxalone
20346,DB09403,Iocetamic acid
20347,DB01627,Lincomycin
20348,DB13732,Meglumine antimoniate
20349,DB09543,Methyl salicylate
20350,DB13526,Pentaerithrityl
20351,DB00760,Meropenem
20352,DB11061,Povidone
20353,DB14478,Povidone K30
20354,DB00832,Phensuximide
20355,DB13160,Alphaprodine
20356,DB08988,Ethoheptazine
20357,DB09020,Bisacodyl
20358,DB06812,Povidone-iodine
20359,DB01299,Sulfadoxine
20360,DB00303,Ertapenem
20361,DB00478,Rimantadine
20362,DB01377,Magnesium oxide
20363,DB13733,Methylpentynol
20364,DB13817,Carbromal
20365,DB01153,Sertaconazole
20366,DB00793,Haloprogin
20367,DB00525,Tolnaftate
20368,DB04815,Clioquinol
20369,DB11117,Undecylenic acid
20370,DB12086,Oxitropium
20371,DB13239,Neltenexine
20372,DB11739,Vonoprazan
20373,DB13788,Chlorbenzoxamine
20374,DB13419,Troxipide
20375,DB06723,Aluminum hydroxide
20376,DB09104,Magnesium hydroxide
20377,DB09096,Benzoyl peroxide
20378,DB04571,Trioxsalen
20379,DB00992,Methyl aminolevulinate
20380,DB11152,Trichloroacetate
20381,DB14086,Cianidanol
20382,DB14020,Benzoin
20383,DB09516,Mequinol
20384,DB09248,Mebanazine
20385,DB09247,Iproclozide
20386,DB12930,Opipramol
20387,DB08998,Demexiptiline
20388,DB13411,Lofepramine
20389,DB09254,Caroxazone
20390,DB11561,Aminacrine
20391,DB05245,Silver sulfadiazine
20392,DB01298,Sulfacytine
20393,DB00460,Verteporfin
20394,DB09355,Sulfabenzamide
20395,DB00638,Inulin
20396,DB13231,Calcium lactate
20397,DB01783,Pantothenic acid
20398,DB00355,Aztreonam
20399,DB09407,Magnesium chloride
20400,DB09414,Dipotassium phosphate
20401,DB01421,Paromomycin
20402,DB00330,Ethambutol
20403,DB13595,Almasilate
20404,DB09324,Sulbactam
20405,DB00258,Calcium acetate
20406,DB01603,Meticillin
20407,DB01172,Kanamycin
20408,DB00955,Netilmicin
20409,DB09320,Procaine benzylpenicillin
20410,DB00948,Mezlocillin
20411,DB01602,Bacampicillin
20412,DB00479,Amikacin
20413,DB01061,Azlocillin
20414,DB01331,Cefoxitin
20415,DB01607,Ticarcillin
20416,DB01265,Telbivudine
20417,DB11110,Magnesium citrate
20418,DB00684,Tobramycin
20419,DB00326,Calcium glucoheptonate
20420,DB11264,Calcium glycerophosphate
20421,DB00828,Fosfomycin
20422,DB13092,Meclocycline
20423,DB02362,Aminobenzoic acid
20424,DB09281,Magnesium trisilicate
20425,DB11255,Chromium picolinate
20426,DB00662,Trimethobenzamide
20427,DB01432,Cholestyramine
20428,DB00314,Capreomycin
20429,DB00803,Colistin
20430,DB09484,Sodium fluorophosphate
20431,DB09115,Diiodohydroxyquinoline
20432,DB13169,Nandrolone
20433,DB00362,Anidulafungin
20434,DB00488,Altretamine
20435,DB14713,Inotersen
20436,DB09357,Dexpanthenol
20437,DB06768,Ammonium lactate
20438,DB11576,Ferric oxide
20439,DB00249,Idoxuridine
20440,DB11620,Neridronic Acid
20441,DB11776,Brodalumab
20442,DB11656,Rebamipide
20443,DB13507,Poldine
20444,DB13695,Penthienate
20445,DB11964,Ilaprazole
20446,DB13387,Hematin
20447,DB11089,Docusate
20448,DB13262,Aceclidine
20449,DB13317,Flunoxaprofen
20450,DB13527,Proglumetacin
20451,DB04812,Benoxaprofen
20452,DB12233,Iguratimod
20453,DB13481,Tenidap
20454,DB00410,Mupirocin
20455,DB13841,Clopenthixol
20456,DB00080,Daptomycin
20457,DB12017,Ozagrel
20458,DB00885,Pemirolast
20459,DB12846,Reproterol
20460,DB13295,Atracurium
20461,DB11191,Cobamamide
20462,DB13640,Acetoxolone
20463,DB13808,Mebhydrolin
20464,DB14640,Isoflupredone acetate
20465,DB13713,Quifenadine
20466,DB04897,Lucinactant
20467,DB09114,Colfosceril palmitate
20468,DB09494,Cetyl alcohol
20469,DB06415,Calfactant
20470,DB09113,Poractant alfa
20471,DB06761,Beractant
20472,DB00581,Lactulose
20473,DB00791,Uracil mustard
20474,DB13896,Talimogene laherparepvec
20475,DB12225,Beclabuvir
20476,DB11929,Vaniprevir
20477,DB06683,Clevudine
20478,DB00442,Entecavir
20479,DB13218,Mandelic acid
20480,DB09050,Ceftolozane
20481,DB01139,Cefapirin
20482,DB13475,Furazidin
20483,DB09335,Alatrofloxacin
20484,DB13730,Nifurtoinol
20485,DB01150,Cefprozil
20486,DB00049,Rasburicase
20487,DB08941,Isoxsuprine
20488,DB09208,Pegloticase
20489,DB13551,Cinchophen
20490,DB13608,Tiocarlide
20491,DB08993,Enviomycin
20492,DB12829,Amithiozone
20493,DB13374,Vincamine
20494,DB13368,Motretinide
20495,DB12924,Ozenoxacin
20496,DB12447,Nadifloxacin
20497,DB04145,Nicotinyl alcohol
20498,DB11073,Cetylpyridinium
20499,DB09152,Nitrogen
20500,DB13376,Succinimide
20501,DB08887,Icosapent ethyl
20502,DB00930,Colesevelam
20503,DB06724,Calcium carbonate
20504,DB13365,Calcium lactate gluconate
20505,DB13463,Oxetorone
20506,DB11634,Colestilan chloride
20507,DB13852,Mefenorex
20508,DB01550,Fenproporex
20509,DB12459,Belotecan
20510,DB09055,Acipimox
20511,DB15066,Givosiran
20512,DB06792,Lanthanum carbonate
20513,DB12412,Gemigliptin
20514,DB11824,Tofogliflozin
20515,DB12214,Luseogliflozin
20516,DB15323,Trelagliptin
20517,DB11698,Ipragliflozin
20518,DB11950,Teneligliptin
20519,DB12417,Anagliptin
20520,DB11992,Omarigliptin
20521,DB12625,Evogliptin
20522,DB15071,Omidenepag isopropyl
20523,DB13247,Pramiracetam
20524,DB01243,Chloroxine
20525,DB00971,Selenium Sulfide
20526,DB15580,Climbazole
20527,DB09350,Piperonyl butoxide
20528,DB00265,Crotamiton
20529,DB13268,Acetarsol
20530,DB12780,Quinfamide
20531,DB14638,Diloxanide furoate
20532,DB12713,Sotagliflozin
20533,DB13694,Distigmine
20534,DB12184,Gepirone
20535,DB01527,Clortermine
20536,DB08902,Raxibacumab
20537,DB05336,Obiltoxaximab
20538,DB08913,Radium Ra 223 dichloride
20539,DB09146,Iron sucrose
20540,DB12975,Pyronaridine
20541,DB06810,Plicamycin
20542,DB09370,Sodium phosphate P 32
20543,DB13727,Azapetine
20544,DB11622,Dehydrocholic acid
20545,DB01638,Sorbitol
20546,DB04823,Oxyphenisatin
20547,DB14627,Oxyphenisatin acetate
20548,DB13618,Ipriflavone
20549,DB09267,Strontium ranelate
20550,DB13827,Indanazoline
20551,DB13614,Metizoline
20552,DB03209,Oteracil
20553,DB13550,Bifemelane
20554,DB13588,Naftidrofuryl
20555,DB06794,Lodoxamide
20556,DB00003,Dornase alfa
20557,DB13521,Alipogene tiparvovec
20558,DB13684,Omoconazole
20559,DB13489,Bamipine
20560,DB13676,Mosapramine
20561,DB13403,Oxypertine
20562,DB09041,Tavaborole
20563,DB09040,Efinaconazole
20564,DB09259,Reviparin
20565,DB09051,Elosulfase alfa
20566,DB11063,Polysorbate 80
20567,DB01839,Propylene glycol
20568,DB06811,Polidocanol
20569,DB11431,Moxidectin
20570,DB00658,Sevelamer
20571,DB12354,Imrecoxib
20572,DB13363,Oxaceprol
20573,DB12399,Polmacoxib
20574,DB12749,Butylphthalide
20575,DB13668,Ipidacrine
20576,DB08876,Taliglucerase alfa
20577,DB00088,Alglucerase
20578,DB12833,Tandospirone
20579,DB06014,Eteplirsen
20580,DB13140,Bezlotoxumab
20581,DB00919,Spectinomycin
20582,DB12388,Evocalcet
20583,DB11195,Xylitol
20584,DB11092,Stannous fluoride
20585,DB12554,Mebeverine
20586,DB09077,Dinutuximab
20587,DB13434,Fenticonazole
20588,DB00251,Terconazole
20589,DB12148,Menatetrenone
20590,DB05288,Anecortave acetate
20591,DB13313,Melevodopa
20592,DB06760,Sacrosidase
20593,DB06219,Dalbavancin
20594,DB05659,Faropenem medoxomil
20595,DB12190,Faropenem
20596,DB12230,Bunazosin
20597,DB11800,Tivozanib
20598,DB13316,Ibopamine
20599,DB01178,Chlormezanone
20600,DB13457,Oxaflozane
20601,DB13522,Mebicar
20602,DB03404,Hemin
20603,DB11701,Amenamevir
20604,DB00053,Imiglucerase
20605,DB01230,Pemoline
20606,DB12834,Secnidazole
20607,DB09081,Idebenone
20608,DB15293,Epalrestat
20609,DB11696,Racecadotril
20610,DB13752,Tetramethrin
20611,DB08823,Spinosad
20612,DB13388,Phenylmercuric nitrate
20613,DB08961,Azosemide
20614,DB15575,Padeliporfin
20615,DB13259,Ethyl chloride
20616,DB12864,Melarsoprol
20617,DB09010,Carmofur
20618,DB06149,Teicoplanin
20619,DB13311,Trepibutone
20620,DB00632,Docosanol
20621,DB00299,Penciclovir
20622,DB11812,Talaporfin
20623,DB12942,Lactitol
20624,DB11129,Carbamide peroxide
20625,DB13717,Phenothrin
20626,DB06272,Maxacalcitol
20627,DB13236,Stibophen
20628,DB00085,Pancrelipase
20629,DB13515,Levomethadone
20630,DB14655,Drostanolone propionate
20631,DB14012,Burosumab
20632,DB03843,Formaldehyde
20633,DB13597,Moroxydine
20634,DB06614,Peramivir
20635,DB11888,Laninamivir octanoate
20636,DB13659,Tenonitrozole
20637,DB13302,Hachimycin
20638,DB09144,Uridine triacetate
20639,DB03808,Hexamidine
20640,DB13671,Sulbentine
20641,DB12661,Urapidil
20642,DB12281,Luspatercept
20643,DB11630,Temoporfin
20644,DB13764,Monoxerutin
20645,DB11989,Benznidazole
20646,DB11608,Eftrenonacog alfa
20647,DB00090,Laronidase
20648,DB12867,Benperidol
20649,DB12366,Vestronidase alfa
20650,DB06783,Prussian blue
20651,DB11563,Sebelipase alfa
20652,DB12863,Sivelestat
20653,DB13161,Nusinersen
20654,DB00267,Cefmenoxime
20655,DB00923,Ceforanide
20656,DB01066,Cefditoren
20657,DB01416,Cefpodoxime
20658,DB01485,4-Hydroxytestosterone
20659,DB01510,Dehydrochloromethyltestosterone
20660,DB01543,18-methyl-19-nortestosterone
20661,DB01572,Methyl-1-testosterone
20662,DB02224,Taxifolin
20663,DB03410,4-hydroxycoumarin
20664,DB04570,Latamoxef
20665,DB04918,Ceftobiprole
20666,DB05830,Trestolone
20667,DB06206,Sugammadex
20668,DB06251,Dersalazine
20669,DB06294,Semuloparin
20670,DB06590,Ceftaroline fosamil
20671,DB06679,Amediplase
20672,DB06807,Phenyl aminosalicylate
20673,DB07767,Ferulic acid
20674,DB08619,Testosterone succinate
20675,DB08940,Kebuzone
20676,DB08942,Isoxicam
20677,DB08951,Indoprofen
20678,DB08955,Ibuproxam
20679,DB08976,Floctafenine
20680,DB08981,Fenbufen
20681,DB08991,Epirizole
20682,DB08994,Ditazole
20683,DB09062,Cefminox
20684,DB09084,Benzydamine
20685,DB09218,Clonixin
20686,DB09222,Fibrinogen human
20687,DB09243,Hydracarbazine
20688,DB09246,Benmoxin
20689,DB09249,Octamoxin
20690,DB09250,Pheniprazine
20691,DB09251,Phenoxypropazine
20692,DB09252,Pivhydrazine
20693,DB09253,Safrazine
20694,DB09255,Dextran
20695,DB11051,Azficel-T
20696,DB11154,Zinc citrate
20697,DB11168,Calcium threonate
20698,DB11268,Protocatechualdehyde
20699,DB11330,Factor IX Complex (Human)
20700,DB11367,Cefroxadine
20701,DB11372,Altrenogest
20702,DB11455,Robenacoxib
20703,DB11466,Tepoxalin
20704,DB11507,Cloprostenol
20705,DB11518,Flunixin
20706,DB11668,Rusalatide acetate
20707,DB11789,Hyodeoxycholic Acid
20708,DB11935,Flomoxef
20709,DB11984,Letaxaban
20710,DB12025,Triptolide
20711,DB12289,Darexaban
20712,DB12321,Ifetroban
20713,DB12409,Vatreptacog alfa
20714,DB12545,Indobufen
20715,DB12726,Monteplase
20716,DB12771,Hydroxytyrosol
20717,DB12909,Factor XIII (human)
20718,DB13001,Tinoridine
20719,DB13124,Troxerutin
20720,DB13143,Methallenestril
20721,DB13148,Coagulation factor X human
20722,DB13197,Kallidinogenase
20723,DB13199,Brinase
20724,DB13201,Trenonacog alfa
20725,DB13217,Fentiazac
20726,DB13230,Gestonorone
20727,DB13232,Suxibuzone
20728,DB13233,Alaproclate
20729,DB13266,Cefatrizine
20730,DB13275,Clorindione
20731,DB13286,Bumadizone
20732,DB13310,Ormeloxifene
20733,DB13314,Alminoprofen
20734,DB13327,Picotamide
20735,DB13367,Cloricromen
20736,DB13371,Difenpiramide
20737,DB13386,Epimestrol
20738,DB13400,Linsidomine
20739,DB13407,Nifenazone
20740,DB13418,Moxestrol
20741,DB13430,Mebutizide
20742,DB13432,Lonazolac
20743,DB13451,Tioclomarol
20744,DB13461,Cefcapene
20745,DB13470,Cefodizime
20746,DB13499,Cefsulodin
20747,DB13504,Cefetamet
20748,DB13509,Aloxiprin
20749,DB13510,Buflomedil
20750,DB13524,Propyphenazone
20751,DB13532,Cyclopenthiazide
20752,DB13533,Methylestrenolone
20753,DB13538,Guacetisal
20754,DB13544,Ethenzamide
20755,DB13563,Norgestrienone
20756,DB13612,Carbaspirin calcium
20757,DB13616,Melagatran
20758,DB13629,Mofebutazone
20759,DB13638,Cefbuperazone
20760,DB13644,Methylthiouracil
20761,DB13646,Saruplase
20762,DB13649,Proquazone
20763,DB13657,Benorilate
20764,DB13667,Cefozopran
20765,DB13682,Cefpirome
20766,DB13722,Pirprofen
20767,DB13778,Cefazedone
20768,DB13804,Benzylthiouracil
20769,DB13821,Ceftezole
20770,DB13860,Imidazole salicylate
20771,DB13947,Testosterone enantate benzilic acid hydrazone
20772,DB13958,Trestolone acetate
20773,DB14026,Thiosalicylic acid
20774,DB14060,NS-398
20775,DB14093,"(1,2,6,7-3H)Testosterone"
20776,DB14094,Tocopherylquinone
20777,DB14473,Beroctocog alfa
20778,DB14577,Calcium cation
20779,DB14679,Quingestanol acetate
20780,DB14725,Cefamandole nafate
20781,DB14726,Dabigatran
20782,DB14938,Flurbiprofen axetil
20783,DB15334,Biochanin A
20784,DB15335,Formononetin
20785,DB00225,Gadodiamide
20786,DB00271,Diatrizoate
20787,DB00597,Gadoteridol
20788,DB01111,Colistimethate
20789,DB01249,Iodixanol
20790,DB02247,Hydrolyzed Cephalothin
20791,DB03450,Cephalothin Group
20792,DB04626,Apramycin
20793,DB04729,Gentamicin C1a
20794,DB04808,Neamine
20795,DB06696,Arbekacin
20796,DB06815,Pyrithione
20797,DB08938,Magaldrate
20798,DB09015,Canrenoic acid
20799,DB09106,Hydroxyethyl Starch
20800,DB09111,Pentastarch
20801,DB09132,Gadoteric acid
20802,DB09133,Iothalamic acid
20803,DB09134,Ioversol
20804,DB09135,Ioxilan
20805,DB09136,Isosulfan blue
20806,DB09156,Iopromide
20807,DB09163,Technetium Tc-99m exametazime
20808,DB09165,Technetium Tc-99m pyrophosphate
20809,DB09210,Piracetam
20810,DB09219,Bisoxatin
20811,DB09264,Idarucizumab
20812,DB09268,Picosulfuric acid
20813,DB09277,Choline C 11
20814,DB09394,Phosphoric acid
20815,DB09496,Octinoxate
20816,DB11102,N-acetyltyrosine
20817,DB11114,Eucalyptus oil
20818,DB11121,Chloroxylenol
20819,DB11145,Oxyquinoline
20820,DB11164,Bicisate
20821,DB11364,Pidotimod
20822,DB11512,Dihydrostreptomycin
20823,DB11520,Hygromycin B
20824,DB12107,Vaborbactam
20825,DB12151,Brincidofovir
20826,DB12221,Canrenone
20827,DB12604,Sisomicin
20828,DB12704,Spiradoline
20829,DB12766,Cicletanine
20830,DB12770,Lafutidine
20831,DB12884,Lavoltidine
20832,DB13145,Nedaplatin
20833,DB13156,Inosine pranobex
20834,DB13185,Oxabolone cipionate
20835,DB13209,Bismuth subnitrate
20836,DB13249,Magnesium silicate
20837,DB13280,Aluminium acetoacetate
20838,DB13322,Hydrotalcite
20839,DB13405,Mefruside
20840,DB13486,Magnesium peroxide
20841,DB13540,Isepamicin
20842,DB13617,Clorexolone
20843,DB13626,Aluminium glycinate
20844,DB13650,Aloglutamol
20845,DB13663,Clofenamide
20846,DB13708,Fenquizone
20847,DB13760,Niperotidine
20848,DB13792,Clopamide
20849,DB13801,Muzolimine
20850,DB13829,Calcium silicate
20851,DB13868,Adefovir
20852,DB13987,Strontium chloride
20853,DB14048,Sodium zirconium cyclosilicate
20854,DB14506,Lithium hydroxide
20855,DB15246,Salvianolic acid A
20856,DB00556,Perflutren
20857,DB01423,Stepronin
20858,DB01816,Castanospermine
20859,DB02806,2-Methoxyethanol
20860,DB04914,G17DT
20861,DB05144,PEV3A
20862,DB05325,INGN 225
20863,DB05440,SRP 299
20864,DB05942,GI-5005
20865,DB06200,Tedisamil
20866,DB06334,Tucidinostat
20867,DB06400,Vitespen
20868,DB06662,Abetimus
20869,DB09001,Barbexaclone
20870,DB09057,Anthrax immune globulin human
20871,DB09312,Antilymphocyte immunoglobulin (horse)
20872,DB10062,"Rabies virus inactivated antigen, B"
20873,DB10076,Haemophilus influenzae type B strain 1482 capsular polysaccharide tetanus toxoid conjugate antigen
20874,DB10276,Rotavirus vaccine
20875,DB10283,"Rabies virus inactivated antigen, A"
20876,DB10317,Rubella virus vaccine
20877,DB10318,Varicella Zoster Vaccine (Live/attenuated)
20878,DB10342,Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen
20879,DB10343,Bacillus calmette-guerin substrain tice live antigen
20880,DB10583,Clostridium tetani toxoid antigen (formaldehyde inactivated)
20881,DB10584,Corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated)
20882,DB10600,Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (propiolactone inactivated)
20883,DB10769,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated)
20884,DB10794,Influenza B virus B/Brisbane/60/2008 antigen (formaldehyde inactivated)
20885,DB10803,Typhoid Vi polysaccharide vaccine
20886,DB10804,Bacillus calmette-guerin substrain connaught live antigen
20887,DB10805,Yellow Fever Vaccine
20888,DB10989,Hepatitis A Vaccine
20889,DB10990,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen
20890,DB11003,Anthrax vaccine
20891,DB11038,Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (propiolactone inactivated)
20892,DB11040,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (propiolactone inactivated)
20893,DB11041,Influenza A virus A/California/7/2009 X-181 (H1N1) hemagglutinin antigen (propiolactone inactivated)
20894,DB11044,Influenza B virus B/Brisbane/60/2008 antigen (propiolactone inactivated)
20895,DB11050,Typhoid Vaccine Live
20896,DB11390,Coumaphos
20897,DB11408,Famphur
20898,DB11412,Fenthion
20899,DB11448,Phosmet
20900,DB11603,Human rabies virus immune globulin
20901,DB11616,Pirarubicin
20902,DB11627,Hepatitis B Vaccine (Recombinant)
20903,DB11708,Peficitinib
20904,DB11803,Sirukumab
20905,DB11841,Entinostat
20906,DB11891,CUDC-907
20907,DB12174,CUDC-101
20908,DB12231,Temefos
20909,DB12286,Simendan
20910,DB12376,Ricolinostat
20911,DB12386,Bacillus calmette-guerin substrain danish 1331 live antigen
20912,DB12531,Lobucavir
20913,DB12568,Tecemotide
20914,DB12617,Mizoribine
20915,DB12645,Givinostat
20916,DB12692,Gusperimus
20917,DB12768,BCG vaccine
20918,DB12877,Oxatomide
20919,DB12902,Trofosfamide
20920,DB12926,Cafedrine
20921,DB12927,Theodrenaline
20922,DB12947,Doxifluridine
20923,DB12991,Deoxyspergualin
20924,DB12996,Acteoside
20925,DB13068,9-(N-methyl-L-isoleucine)-cyclosporin A
20926,DB13223,Fluocortin
20927,DB13241,Begelomab
20928,DB13273,Sultopride
20929,DB13358,Cibenzoline
20930,DB13491,Fluperolone
20931,DB13546,Nizofenone
20932,DB13555,Prajmaline
20933,DB13651,Lorajmine
20934,DB13652,Bunaftine
20935,DB13653,Lorcainide
20936,DB13691,Acetyldigoxin
20937,DB13742,Elcatonin
20938,DB13744,Piromidic acid
20939,DB13856,Fluclorolone
20940,DB13924,Varicella Zoster Vaccine (Recombinant)
20941,DB14022,Typhoid vaccine
20942,DB14219,Monomethyl fumarate
20943,DB14384,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated)
20944,DB14385,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (formaldehyde inactivated)
20945,DB14394,Influenza A virus A/California/7/2009 (H1N1) live (attenuated) antigen
20946,DB14409,Human adenovirus e serotype 4 strain cl-68578 antigen
